ID,A,B,NEITHER,Usage
788841f5102a6d80c9e4b9e93bc9fbb7,0,0,1,Ignored
788a7b70106afa35c957f602a2333a95,0,0,1,Ignored
7896445462c8f63399d4d3f1e9e3e9d8,0,0,1,Ignored
7898bf9ff9c6d910897f2c1ec56d6874,1,0,0,Private
789bcc9b6847d35d7a434e49958d5ceb,0,0,1,Ignored
789eb076c05450074443d194e089294f,0,0,1,Ignored
789f8924264751e6dad4986b43da2129,0,0,1,Ignored
78a0faa79d77c3f0da65e133cca2d24a,0,0,1,Ignored
78a71742d12994e75132634fe0b355a7,0,0,1,Ignored
78ac06841b9a953eabf401e5eac25f0e,0,0,1,Ignored
78b44fe7e10aad75bf115db40da638b0,0,0,1,Ignored
78b702acb275133b5ec0f3a15ca6dc16,0,0,1,Ignored
78b822fa9c79cb9a22f542084f059dcd,0,0,1,Ignored
78ba057a99d2d2ed8d0a2f495d5e2493,0,0,1,Ignored
78bc07359f0f72d612aa6a2d85aa3d40,0,0,1,Ignored
78bec0179285053d3760736f7e2a240a,0,0,1,Ignored
78c0d6266cb9588dc26bd38827d08950,1,0,0,Private
78d4b226e099e0ed7e7fd9f66d86c66d,0,0,1,Ignored
78d6f99541876e2f2125586e25cd1a0e,0,0,1,Ignored
78d9924765dc6c5526c40b5c6afbad99,0,0,1,Ignored
78da09de92c09dfd2f74f71ea3f6d23d,0,0,1,Ignored
78e2e9c9bbd8deec70c14f3ae50c0f3d,0,1,0,Private
78e406c601c1249edec5c2863451d454,0,0,1,Ignored
78e600a037a0941b66fd46cd108ba71b,0,0,1,Ignored
78f35965262342cffae22f66fda4dc33,1,0,0,Private
78f3fbb6f32e0d6f8d1f9c238ca142ed,0,0,1,Ignored
78fef4bf6885f393ec9c91eaf6ca6538,0,0,1,Ignored
7904443327b8142310e6341d5ee8a90e,0,0,1,Ignored
790c0fc486e67c1b21f02c3f9fd311e3,0,0,1,Ignored
790cd7236665b15dcbe6f077bdcb80e7,0,0,1,Ignored
790ee9509a26e89b7a9e10e25ed674de,0,0,1,Ignored
790f4883662716101534f2f935ac03d4,0,0,1,Ignored
791ad01844089a07ac14ab7b3b9333b5,0,0,1,Ignored
7922a07ce83fe5ec6999fdc1a2e53464,0,0,1,Ignored
7923c2610ed547863f2952717d3f166c,0,0,1,Ignored
792fdfd5fb9b28a330c12f07927e2f49,0,0,1,Ignored
79319d8db954a0d4f0b8856ed6046865,0,0,1,Ignored
79350a8516b5c1245bac8b50d4a343bb,0,0,1,Ignored
7945bed04e17491bcbef25769875a65b,0,0,1,Ignored
7946862f7cd19e49af376d39bce327f6,0,0,1,Ignored
7948c472b4c151aeb81b6445dd339a37,0,0,1,Ignored
7948fbd8637c105ea2191addfc043424,0,0,1,Ignored
794f34361a16ff809c9b5dfb8eac8779,0,0,1,Ignored
7956ab2505abdbf3e2ab636e99713866,0,0,1,Ignored
795b0cddeb8995d24bdceb050c8414f1,0,0,1,Ignored
795bf4da3062d0dd8541dd03117ad3f0,0,0,1,Ignored
796cb0b9bd6484e723e53e942e53839f,0,0,1,Ignored
796e0fff7ecc6c144c58d77820dcff0e,0,0,1,Ignored
796e8978f8ec99b7d592054e9a7f2397,0,0,1,Ignored
797c61c0049b15cb8bafe1374406ddd2,0,0,1,Ignored
79832490bee5bad570f80c91c677f487,0,0,1,Ignored
7985a398fb40b1b8ee328e478ea81a4c,0,0,1,Ignored
7985cd9fe7f9a0edf56f34cbc9aa25f9,0,0,1,Ignored
798bc24c8efd1cccb2c9a78ab3a7278f,0,0,1,Ignored
798c11ff437d484dc0c70bb1e498b3c0,0,0,1,Ignored
798d7d448f7b9ffb1d93a2318cbb4917,0,0,1,Ignored
798eea651ca422ff14facd5ab5c0efcd,0,0,1,Ignored
798f169e95450a748333a882deb9e677,0,0,1,Ignored
79949ff78231b29a5aeceab3950dbcc6,0,0,1,Ignored
7996752bcdd3a914b5e9b77b0bd31eb8,0,0,1,Ignored
799f9cc321b7dbaf42fcca272023265e,0,0,1,Ignored
79a8b6093b705559b7875e036003529d,0,0,1,Ignored
79ae9ad4bea8acfd297c5c278e2fa456,0,0,1,Ignored
79aeba9e3b674f28577220c530f4d206,0,0,1,Ignored
79b08e8a30ffd79853e4a6b20060fabd,0,0,1,Ignored
79baf84060d6af63dc1161f093c80dbe,0,0,1,Ignored
79c4a19f9c2da8f5c750169144e0adfc,0,0,1,Ignored
79c9a1a23053d936f19c695251faae60,0,1,0,Private
79ca817a6b85acedca549efac7fab7df,0,0,1,Ignored
79cad5297ef278e9e9fef6af3bde8b1b,0,0,1,Ignored
79ce1ec751bdaac1537263a799fbab01,0,0,1,Ignored
79d04e98d756918dee9c62a2734b610d,0,0,1,Ignored
79d0dcb9bb9f991a2961608d0931938e,0,0,1,Ignored
79d4222bffd231ee7d8c8af87a56000e,1,0,0,Private
79d97ef409d7183ba33c2e13b8e51e72,0,0,1,Ignored
79eb6e0fb4e822bb26a41f03df89d16b,0,0,1,Ignored
79ec6b6366bbcd42e3f5a71fbacfb13e,0,0,1,Ignored
79ecd504a2ce4fa762753a98781fdeb7,0,0,1,Ignored
79ee542d17c92eee9dce4ec64771b756,0,0,1,Ignored
79f1183ebd9bfcf6e354ec66b91c41c1,0,0,1,Ignored
79f4814c6b2f64c25e45cea51ed914e6,0,0,1,Ignored
79f68a60ce2031f662a50e63cee504f7,0,0,1,Ignored
79f8672ac166a6076c4cff03df2d4162,0,0,1,Ignored
79ff5124d36635143de30b1250c5297f,0,0,1,Ignored
7a01cdc7574b3cdace1af45f2ac2f64c,0,0,1,Ignored
7a0c34868c691ef9c1b2a97af35d47ec,0,0,1,Ignored
7a109c3a87a93e5f65a0b77f677c0fc2,0,0,1,Ignored
7a11017ab5f9b497b7c1f89e177cc762,0,0,1,Ignored
7a135dd0e2daf775e611433c51c8c3c1,0,0,1,Ignored
7a1b195c8cd4377ad2299d05fdf3ada2,1,0,0,Private
7a1e727d7e7a7cc4a644359c3dbef675,0,0,1,Ignored
7a32c0dfd84220e11b458f2309ef8882,0,0,1,Ignored
7a34077023407473708ad5d30817f6e6,0,0,1,Ignored
7a36bb5045265603b64b57de62c94508,0,0,1,Ignored
7a3837b6db3959c668567cd8e78302b6,0,0,1,Ignored
7a3dcdfeff07c19e6e435ccadd4cff3b,0,0,1,Ignored
7a4dc38f9e335896cbed6dba8918a8ac,0,0,1,Ignored
7a518e926407c8672d4afd86a43fcb37,0,0,1,Ignored
7a55249d02a3b078d881e18f4c3fd8e8,0,0,1,Ignored
7a568320a122160fabde7558c20df4a8,0,0,1,Ignored
7a5b1d559c26491cc7f5637d6c17b6f6,0,0,1,Ignored
7a5c818b076898ac188dcd307d823550,0,0,1,Ignored
7a5e0532ca4540cbcea57552a9f24e7e,0,0,1,Ignored
7a5f0fad2f95fff5c5613a37e492fea6,0,0,1,Ignored
7a64048d9190de147fd1a5e9a30df16b,0,0,1,Ignored
7a6f1ff54661bfa16153bb85bef79bc3,0,0,1,Ignored
7a73844c1daf4a7330c147dcbc5eddc8,0,0,1,Ignored
7a778610ccd6ca9a471747207caa7ac9,0,0,1,Ignored
7a7b92aeb2ddf73d5decfac12154d694,0,0,1,Ignored
7a7ff25dd241a570832312f203353e5d,0,0,1,Ignored
7a85b7ab0c7ca1bf4de2df1996cec06b,0,0,1,Ignored
7a8f640524d8e1de09f290f920ccd1be,0,1,0,Private
7a911abc6c5256f3b066d9591ca7596e,0,0,1,Private
7a93a21599a827d70cfc368793da74d0,0,0,1,Ignored
7a9bc8d6ceacab0f4a2bdb3abebb38d4,0,0,1,Ignored
7a9e4ca9acda953098686a40235f0365,0,0,1,Ignored
7aa40fcb468d947c12887d5b7d258f18,0,0,1,Ignored
7ab11598908782d1bd357d6cb11e40d2,0,0,1,Ignored
7ac50702a88732d8209239964fbd6eaf,0,1,0,Private
7ac89f57665182073d5da76707c00efe,0,0,1,Ignored
7ace296134e4d4013bd92f34847c5ee2,0,0,1,Ignored
7ad2808a13b852ccf78f64dffc0f1acc,0,0,1,Ignored
7ad453eab55c2dfc5d2378f291e7e527,0,0,1,Ignored
7ad8edf4d782df3da9de7b2db820caca,0,0,1,Ignored
7ad94b0dccf1d8dff593b35603fbc51f,0,0,1,Ignored
7adad590c583cab5ebb2430259a31ad6,0,0,1,Ignored
7adcc56836cd532623f8e2300a4ecfef,0,0,1,Ignored
7ae4b658845eb8bceb9bf050bef5c796,0,0,1,Ignored
7ae6efc68712ac33f810355227cd7148,0,0,1,Ignored
7aeb9ad73412fa58b521f3bb3bea2340,0,0,1,Ignored
7aef0e0deb716a818d341185bdccb279,0,1,0,Private
7af5fbf6c7cd9d8c4f8f5d95c157dbe4,0,0,1,Ignored
7afa950442e330a9ff8e5c3048da5607,0,0,1,Ignored
7aff006dbb7501960a0daeeef8eefd23,0,0,1,Ignored
7b04d346cda38dfd4e68e34b3af7025a,0,0,1,Ignored
7b09facee8ca08b3f95c036242fe82a7,0,0,1,Ignored
7b0b5955f60cce7d9134a26d05378006,0,0,1,Ignored
7b0da06be45015b59dde3fa9e5cf11de,0,0,1,Ignored
7b108dcb99accb1ea65097d76074dab2,0,0,1,Ignored
7b137c35e0f9c7be570a554cac44867a,0,0,1,Ignored
7b2471ca78d7d9afd83fd22162359747,0,0,1,Ignored
7b29b186691fced2d4a747d0c8ce4795,0,0,1,Ignored
7b2edfaefa818b3ba43d9648c232ad91,0,0,1,Ignored
7b3337b3e8881beb3fb90de42f264f6a,0,0,1,Ignored
7b38f4ba0098bb42fae33b2c54abd0d5,0,0,1,Ignored
7b3b538a6c40e7a18b8f004b635ee9be,0,0,1,Ignored
7b3bd852ea62b3008e756a93010d7a94,0,0,1,Ignored
7b3bee4b36acc49d37c93f19b46d0624,0,0,1,Ignored
7b3de9902ceddc3983f2f9d923982587,0,0,1,Ignored
7b3fd12b67afeecfe8fea6c13cf7a5be,0,0,1,Ignored
7b401a5111bbc53fdc7c084bf982f5aa,0,0,1,Ignored
7b4e9817c9b77eb192a2240be669795c,0,0,1,Ignored
7b517efb948300917e1268bf4e6364ca,0,0,1,Ignored
7b524fd652de797e6b09d8be29694702,0,0,1,Ignored
7b5956224fc7b230c77a392e15bd7013,0,0,1,Ignored
7b5a00398dedbab66df223cba3a5f7ec,0,0,1,Ignored
7b5d9d255cec4e560618a8dbfc171b8a,0,0,1,Ignored
7b62de44d615ec9b57044aedf253ac20,0,0,1,Ignored
7b6803c6483a8aca03d78ed51e00223b,1,0,0,Private
7b7e1bba8185715be3e03c54e9cb73b4,0,0,1,Ignored
7b7ec54ffb8a284dec43f96a0e95cea1,0,0,1,Ignored
7b7faea610eed7cb0e24475210c769b7,0,0,1,Ignored
7b817a457e30e57c811a887e299277bb,0,0,1,Ignored
7b822afbcc0035a492c43b291c0af8fb,0,0,1,Ignored
7b8e5105cf958452d6e28e8c4f81a73b,0,0,1,Ignored
7b9199c20d212ee37a32de2360bea157,0,0,1,Ignored
7b92e8a0b35370a1cfeaa6687e1bde44,0,0,1,Ignored
7b9d7d427b0e9b2dba5245c0431be5f1,0,0,1,Ignored
7ba81e2e59618b1d79ddb8af551a6af5,0,0,1,Ignored
7bab188c7c054195ee89da61ef454961,0,0,1,Ignored
7bbe8b8d9c55886ab46a11a5236c2f49,0,0,1,Ignored
7bc08249d4e9d6f84cbbfe5651671097,0,1,0,Private
7bc0b34e98901b29a3a820b68660cc93,0,0,1,Ignored
7bd038ac3f9c85bab85bf4c4ae10756e,0,0,1,Ignored
7bd21ab22d5738f50f890a6916822dc8,0,0,1,Private
7bd2ae8c173a687afc1c0c023b3bc9d2,0,0,1,Ignored
7bd4dacc8f155461f2d0b65858dc390d,0,0,1,Ignored
7bd74f16c5e60966403f009c563bfec9,0,0,1,Ignored
7bda408b66226019e71133d98d66bd78,0,1,0,Private
7bdb1adde7a1280beae0427372f573dc,0,0,1,Ignored
7bdcb26257faf83e3932d1de1b9e60a2,0,0,1,Ignored
7bdd1e6dd15dadada309f2bd8880d71d,0,0,1,Ignored
7bde7a4465b398b198adda7aee1e070f,0,0,1,Ignored
7be1a8fe9e7a48c37717012e6acb0f55,0,0,1,Ignored
7be2f787fff24a20b1cab204c92d0540,0,0,1,Ignored
7be53587e75391c6c57aa16a6c41ed64,0,0,1,Ignored
7be7befa51e158af31d21f4206914316,0,0,1,Ignored
7bf14d34935e22eb0d07c5bcc05a709e,0,0,1,Ignored
7bf728820cda0b3c67f2d50ff095a03f,0,0,1,Ignored
7bf89e2a2a206ba7b930ab958fd65ac3,0,0,1,Ignored
7bf994a12943850e2679c2693db10947,0,0,1,Ignored
7c07c62c408d936e1510041c5df677dc,0,0,1,Ignored
7c0a633ab911002f12485594d59f2dda,0,0,1,Ignored
7c0aeacf661eab916ffba73167638a22,0,0,1,Ignored
7c0ba64d2d08f030042dc1bff59565cf,0,0,1,Ignored
7c102700c6458ecc22cb1f51ef20ff9c,0,0,1,Ignored
7c12687ff760ededbb796e9276237a3d,0,0,1,Ignored
7c14648b74ddd81f14a2edfde01fd096,0,0,1,Ignored
7c17543d314d81f3e319c58baf78c084,0,0,1,Ignored
7c1dc96740430db1bd0feda85069cb65,0,0,1,Ignored
7c21cacfa0957ffdd850fefa5dd17d1d,0,0,1,Ignored
7c22d7b3044b67fcd08726fab663ef56,0,0,1,Ignored
7c2476e22ba222ab2f2ef6f9a4a13642,0,0,1,Ignored
7c2a077cfff6b3b2e3a116df1d2afbfc,0,0,1,Ignored
7c32c7cbbe5b68c340401bbd47602579,0,0,1,Ignored
7c33cfae68a034c09e25eab6b2536288,0,0,1,Ignored
7c33d8a6de62f746fbfa9d74be59a6ac,0,0,1,Ignored
7c36a191a4d0445018911a058599f564,0,0,1,Ignored
7c3793101b4ce2922fa8d33d0e8ca24c,0,1,0,Private
7c37e0685d28e0bb9b51a49868b99b4f,0,0,1,Ignored
7c3fdf6b762031a813e844fd92a838fe,0,0,1,Ignored
7c3fefdccf64899fe717dc6c8209d0b0,0,0,1,Ignored
7c4adf138c7c627e04b60377ce6188f1,0,0,1,Ignored
7c4b338db0d4acb9a0303cba9fad1dbe,0,0,1,Ignored
7c54a6591357f5c255ffb4289fd662cc,0,0,1,Ignored
7c59e33496b1e1c78be3acf12fca8a09,0,0,1,Ignored
7c5bb0726274dd7c5eb6d1e18b15c226,0,0,1,Ignored
7c5eb0557f2b1ae040be78a7fb1d14e1,0,0,1,Ignored
7c5f489c40672a2d7177a0ba98c7aeb4,0,1,0,Private
7c66f3aa99337de9f62e20d32fee9a54,0,0,1,Ignored
7c6bb5f2aecb1429ec2386ccb36e7366,1,0,0,Private
7c6bd59e8bf88ff60417200414bb14df,0,0,1,Ignored
7c7f4c52833c41dd1cb7fbf2279c7314,0,0,1,Ignored
7c81f11ccd0770af22790732624c434b,0,0,1,Ignored
7c82f32ee3bfb93669037fb2301e3bb9,0,0,1,Ignored
7c891371828843bc8422e922d7a0d63f,0,0,1,Ignored
7c909e5911ca4b13b7de3f578b9195a2,0,0,1,Ignored
7c90eb5f81bdcaa647765f237c700d1d,0,0,1,Ignored
7ca49562c0054a2837c2b265c7498290,0,0,1,Ignored
7ca759efb3c531e982ef03c782b2514b,0,0,1,Ignored
7ca7b4dc1c322b5c23e69b6c517c190d,0,0,1,Ignored
7ca801c9b310727609a359db42a2523e,0,0,1,Ignored
7cabbf412c0393870b0e546eb2e5e2e5,0,0,1,Ignored
7cad1d87f1720f5642400b73115e1128,0,0,1,Ignored
7cad743355d673ca73b8dec1ef2eb8d9,0,0,1,Ignored
7cb4ac6d7835372c350382106ea32f5d,0,0,1,Ignored
7cb752742ed302b155c9c807f45f6c3b,0,0,1,Ignored
7cbb1ccaf13770c0551dd49564e880d0,0,0,1,Ignored
7cbd53733fa1d64aab7c8b6281d2befd,0,0,1,Ignored
7cc63336b8e6a3fb8f553f7183dac530,0,0,1,Ignored
7cc9d331d5c46aeb19edbfa13a79f1e4,0,0,1,Ignored
7cccfce6a0f4d17dfb094696f30b3ac5,0,0,1,Ignored
7ccf80a53ce96a5170928244843c90d2,0,0,1,Ignored
7cd05fd543e8bc6ede8a54a27374b082,0,0,1,Ignored
7cdf615f1cba59bb2adc5db7767aa966,0,0,1,Ignored
7ce0fe69f4bd321d9e2e9bfa361a9f68,0,0,1,Ignored
7ceecb58758ba6c1fd317df11505497d,0,0,1,Ignored
7cf1008e859001795a55bd26c5a274da,0,0,1,Ignored
7cf52ee88adafcbabe2a6c48af74dda5,0,0,1,Ignored
7d067cdb43489f8fe4356283cf287104,0,0,1,Ignored
7d0810e0ba122a66e7082535d290d64b,0,0,1,Ignored
7d1bb25af0e0b82fdb737db349672388,0,0,1,Ignored
7d1bb568ca4b847e5ff20a2aced466fe,0,0,1,Ignored
7d1c2c66ceb900d7df3fb4cfdca975ea,0,0,1,Ignored
7d1e9ee9fc3e5ae9760e35fd179d20ae,1,0,0,Private
7d2202ecdf091ca9aad4af74a0a6a10c,0,0,1,Ignored
7d2493a955f43cd730df2ab9c3b2be30,0,0,1,Ignored
7d287882cc95075aad637d4c2e8a71c9,0,0,1,Ignored
7d2f104ed765d9eef14c17c3b9a37efe,0,0,1,Ignored
7d3123d25f7e41ebbef1853a3c2dbd80,0,0,1,Ignored
7d356e337de211dddf18d38d59fc533d,0,0,1,Ignored
7d3989fd346cd22cfc502a21fdc690b3,0,0,1,Ignored
7d4b6c750b1b328601d3d387c4d54e8d,0,0,1,Ignored
7d4ce38d2864b31628c052217afd2a23,0,0,1,Ignored
7d591aa94395d901515bcf1a8f7121af,0,0,1,Ignored
7d6458ec78300ba618c486cc421e6098,0,0,1,Ignored
7d68c9e9fd5c18839c70c38b793844d6,0,0,1,Ignored
7d78e8b19e79715888dd7fbf8953e859,0,0,1,Ignored
7d7e18f514863839e42a9648b120654b,0,0,1,Ignored
7d82463340b90c5b479686d81295522c,0,0,1,Ignored
7d82657d977c90a4a9307bd1873dfc40,0,0,1,Ignored
7d85170e5a83e7dca11f2809186cde38,0,0,1,Ignored
7d8e13e6cdaf5f09e281d4ce284fee22,0,0,1,Ignored
7d922d8a9dc2e15b7d94246fddd1e548,0,0,1,Ignored
7d924e5c39c556d4338dd60ec04f7ea8,0,0,1,Ignored
7d93ef1e6528d73e4a781aa8a9b1d252,0,0,1,Ignored
7da1cf1cd10db13dd1940e58d3934212,0,0,1,Ignored
7da9077e553afaeee49494080ef58b34,0,0,1,Ignored
7da98e9a4ffec10c62e7b9cd7d21d47f,0,0,1,Ignored
7daeebe7b44293b4de8cf482ae2003b3,0,0,1,Ignored
7db33e22e17ad0bb384bc35834f85837,0,0,1,Ignored
7db8fd59766740d4c5cc15c7234d5794,0,0,1,Ignored
7db9f9851fc15715d93550adb7b45e6f,0,0,1,Ignored
7dbf10bd3c5920c96302fcbd46ed7aa5,0,0,1,Ignored
7dc5e9929b22b7bde4dfce3dc27099bc,0,0,1,Ignored
7dc8880b3fe3773fddc313c4d43000c8,0,0,1,Ignored
7dc90068dfb20106a5fdf8de30045855,0,0,1,Ignored
7dc9da5ce8b6c695e4236e7ba13edbf5,0,0,1,Ignored
7dd04a9dff0c825a465f4f9408634f70,0,0,1,Ignored
7dd61f223441f558d54b968da1657729,0,0,1,Ignored
7dddb63728eda43bff8bc02743a0175f,0,0,1,Ignored
7de39093ddc29c7ef319424d8a6cf2b0,0,0,1,Ignored
7de69007101ed873bf14928b37d03642,0,0,1,Ignored
7def16809939755f8a7d32e4bac4a433,0,0,1,Ignored
7def607e6219586a015fac3f27e0e5f0,0,0,1,Ignored
7defc076e3177545106caf5a06253628,0,0,1,Ignored
7df0be0f4aa53c7eb4ab9e27b3156c25,0,0,1,Ignored
7df2ef9ecd88ae7593df90f28972bd0f,0,0,1,Ignored
7df832499c950cf5d588f4e4972f5623,0,0,1,Ignored
7e01c0647483d00aa1c92c61d958e730,0,0,1,Ignored
7e06ea81861b111a44823c32ee165ed0,0,0,1,Ignored
7e0d4262f79926d0c33d20f9577ce7c6,0,0,1,Ignored
7e12fd131d6f798c64f4619762d4ad98,0,0,1,Ignored
7e1686938ebb7ecc6a529153379f4dd5,0,0,1,Ignored
7e189f173751393608ea496c9a1fa8e7,0,0,1,Ignored
7e1b0311b267412aab0f08af17204800,0,0,1,Ignored
7e1f4351d682823e70ab3e339faf684b,0,0,1,Ignored
7e212cfc195632baaa459a676b35e543,0,0,1,Ignored
7e2281ee6ef88049637f401a3ce8a402,0,0,1,Ignored
7e26cbee3eeeb9a479d0de4e78cc08b0,0,0,1,Ignored
7e297c010b937b4aa342a344b998b044,0,0,1,Ignored
7e2da575f7087a53c1b28f46da6f9240,0,0,1,Ignored
7e3be8846e8e5c594e0a36e34943846a,0,0,1,Ignored
7e3c0bfee96f38227c662980617b6d35,0,0,1,Ignored
7e488145eca9e1c567da77cf4742f6d8,0,0,1,Ignored
7e534e88217d0c74059d162a6d309ca3,0,0,1,Ignored
7e54d1796ba23f1b5b678ad9c7453cad,0,0,1,Ignored
7e5643683cd94575837ddf6a26197db5,0,0,1,Ignored
7e5af16d2fde8b369ee312d9f1eceecb,0,0,1,Ignored
7e5b045ffc7d43296a9135f292381f54,0,0,1,Ignored
7e5c1ba05000476274fdc77b90594ac6,0,0,1,Ignored
7e6371fbf2ad04e51124c6a54ce6344f,0,0,1,Ignored
7e65a02f7849f548141c1a9042ffec13,1,0,0,Private
7e705036658950e4ef275952cf5efae1,0,0,1,Ignored
7e7e51125fa7ce4b757646ebed97d29d,0,0,1,Ignored
7e7eaf94d42080e2488919354e2005d0,0,1,0,Private
7e824f96b9d9bff497b3432d58c13b10,0,0,1,Ignored
7e82d4387e3e3fcce331fb70caa7a5a3,0,0,1,Ignored
7e857ea854a7305d2aac8ec586070f35,0,0,1,Ignored
7e8a645f51b0e31ca51893bfc3bf1109,0,0,1,Ignored
7e8b418e66f4d7e1908b6fb0adcb22d3,0,0,1,Ignored
7e8ed0c09e85b493b339fc3446672af9,1,0,0,Private
7e93d0cfbdad3061ddb38f5bd0d34898,1,0,0,Private
7e9f15e24054cce6b36cd2a2811ffd6d,0,0,1,Ignored
7ea00861df344703377458dde25e0fb3,0,0,1,Ignored
7ea0c6fdd76c7d07ab1c22841184692b,0,0,1,Ignored
7ea9092a0242933f8607c751cd89f5a5,0,0,1,Ignored
7eaeb952fa9457886f00247818b7aaa0,0,0,1,Ignored
7eb3726825dba0233f2261dc07f46d8a,0,0,1,Ignored
7eb7a31b2bd87289a682c0df5b10c758,0,0,1,Ignored
7ec27b17753612a91fbe9712d29df3fb,0,0,1,Ignored
7ec3aa83f3675e883179be9752108f94,0,0,1,Ignored
7ed1e63cc2890dfa5215a5ea37333e17,0,0,1,Ignored
7ed6e7e8883813acaee9572f0b84d61d,0,0,1,Ignored
7edfdc93c926bf13e867c86ae11c85ac,0,0,1,Ignored
7ee418ca27c1e42dec42c5b0ae6d64eb,0,0,1,Ignored
7ee6411e9feffa4f612cb6c13bff602d,0,0,1,Ignored
7ee83cb6e196b5768a87eda4acf751e6,0,0,1,Ignored
7eee91c6cc0b15877f12c2086177f7cd,0,0,1,Ignored
7eeed7553e979ebea5da7743f4effc6e,0,0,1,Ignored
7effadde2b553589c50a97822c4cad8a,0,1,0,Private
7f0043d7e746e9a7a5f4f444148454bf,0,0,1,Ignored
7f05527c744bd8894bbd39dc5a44eb7f,0,0,1,Ignored
7f0c4cfe2946632fd7ff2bad7e85e3d3,0,0,1,Ignored
7f0cf0f514f50a8bdc0b55beb9ec3650,0,0,1,Ignored
7f1054fd9d9a3d33a105f587e336e91a,0,0,1,Ignored
7f18d9d2068ac3a51e75357639eba45b,0,1,0,Private
7f1f3400282520eeaac1697b42d57913,0,0,1,Ignored
7f22b099759abd1d993d44b7bf64fa1b,0,0,1,Ignored
7f23383edb896239f723dc2c11587fc3,0,0,1,Ignored
7f363b3170868345e049cdf0ce111f6b,0,0,1,Ignored
7f371a00a4217266c99ce3a2491a1cbd,0,0,1,Ignored
7f392b1aa257c50a05a048048829d6b4,0,0,1,Ignored
7f393c84fdbf36ec880b216b53052b2e,0,0,1,Ignored
7f3aaf34657953bec703aebd6a8db654,0,0,1,Ignored
7f3cb82f999e02c43ca56134a2675efa,0,0,1,Ignored
7f46f817bf13d50ca338f8cae389e604,0,0,1,Ignored
7f47b992b08f08aaba9040c69fbc4725,0,0,1,Ignored
7f52f03f73339818d2ac8349245ed038,0,0,1,Ignored
7f537e64a765ff3f72997be4ccb8096f,0,0,1,Ignored
7f5e73fd71eb5ad217b7e9f5c25b43a8,0,0,1,Ignored
7f5f0bd7e7240e9ef91a206e264b2f82,0,0,1,Ignored
7f6250051bb496f537bf5fde6ba72b1b,0,0,1,Ignored
7f6753f12a57e976a1a6875b5c7f28f8,0,0,1,Ignored
7f6c55b00789a31c8fc0f0285f0e7e78,0,0,1,Ignored
7f73b818f8665a6fcd6b0772fa1fa7b7,0,0,1,Ignored
7f7493b4083e1d8f8ee9f1bc21d11e99,0,0,1,Ignored
7f784b81bcd3470987f2a86b77deb4e9,0,0,1,Ignored
7f813aeaa782a3f863da67ecd1e315a6,0,0,1,Ignored
7f8167067b52732a992076a3d50bce7a,0,0,1,Ignored
7f837b3aeaf4fd3d218c28bdf7979936,0,0,1,Ignored
7f8a7266239abcbfb6723357d6955ef2,0,0,1,Ignored
7f8bf209af459c7c41b25373c51fd2f8,0,0,1,Ignored
7f8e4e576cf16da28db638befa4de1fe,0,0,1,Ignored
7f907ee06bac437db32a32ace47ea117,0,0,1,Ignored
7f93ab4c7f836db376c7a8895ecf1f9a,0,0,1,Ignored
7f9468bae0a6a0a6479db85f8618bd4d,0,0,1,Ignored
7f9c6a4c0f45f024e073dafe53c33cd0,0,0,1,Ignored
7fa0e538fda13deea0c8cef644c99995,0,0,1,Ignored
7fa58b90e36c6568e02b8f86928e52bc,0,0,1,Ignored
7fa8fc0c5d1ec0cf23acf84a0af9773f,1,0,0,Private
7fadf7454b498a169b3e7e91cad17ab8,0,0,1,Ignored
7fafa0e4ee2c2f6d706e62e8bdac2128,0,0,1,Ignored
7fb124cad8244307ddf8f5b6e5fcfd0e,0,0,1,Ignored
7fb4cc6347a853a549330e51776193cd,0,0,1,Ignored
7fb909771f658c888316e6596118a8b1,0,0,1,Ignored
7fd1ff2c79573c233d1a2bb845941ebb,0,0,1,Ignored
7fd6e926b65f1757bdc555069106de0f,0,0,1,Ignored
7fdba4bc5b4b8af96c7ed052b1272b2a,0,0,1,Ignored
7fec04fa0a98a13b382660f7c600e03e,0,0,1,Ignored
7ff444c42fbc9979b1045be9b4cd3723,0,0,1,Ignored
7ffc03c84b9ad08015b3252c7fb300fb,0,0,1,Ignored
7fff0f3f92a5ac0a45135d72b0ea1710,0,0,1,Ignored
800003ca289115fb49c9bd79407d7b34,0,0,1,Ignored
80095fbb30cf64a885ce901ce2a05530,0,0,1,Ignored
80112b47779d713267fd294f73c5e38f,0,0,1,Ignored
801d33110a4a6b220dc8c4f9b64e262c,0,0,1,Ignored
8020a4c2f122f8d846ed781dc14bc95a,0,0,1,Ignored
80296ccc47e82a55a40f009156501bc8,0,0,1,Ignored
802f3a24660b95a57f34d67947e9ccdf,0,0,1,Ignored
80303bcb137fccf8d2a5c0d8c2bae1d7,0,0,1,Ignored
8030ae27de0993d0e1553798a8705380,0,0,1,Ignored
8031f308b73ea9453894224aa3ccb710,0,0,1,Ignored
8033cb9aec5065d540e7800a1907b1ac,0,0,1,Ignored
803704bd2b9db4527dc2caa4368bc6d5,0,0,1,Ignored
8041a3e1c84a4c64b63fda5e17ad085d,0,0,1,Ignored
80496ee6e95d13064dd43a3dbeb259fd,0,0,1,Ignored
804aee23183e1ce509faeee60ac916e8,0,0,1,Ignored
8056891ea289bf5563f249bb1426b98d,0,0,1,Ignored
805b78e195a0e8b252ae211648765a0e,0,0,1,Ignored
